artifact,split_name,target,horizon_checkups,model_level,feature_group,contrast_family,retention_fraction,rows_retained,contrasts_retained,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,mean_support_score,median_nearest_distance,claim_scope
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.9,2587,210,2503,1634,0.6528166200559329,0.08181443315965824,0.4436373207116561,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.75,2156,188,2079,1334,0.6416546416546417,0.08791832983176451,0.45445552289459534,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.5,1437,161,1419,1018,0.7174066243833686,0.12604500817703757,0.47890889169664363,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,0.25,719,112,713,578,0.8106591865357644,0.15727563113777784,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,1.0,172,34,170,151,0.888235294117647,0.267614991759096,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.9,155,33,153,139,0.9084967320261438,0.28242198147806163,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.75,129,32,127,113,0.889763779527559,0.2963293507395724,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.5,86,25,84,76,0.9047619047619048,0.3298705963758564,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,0.25,43,20,41,36,0.8780487804878049,0.321848902283641,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,1.0,164,12,164,124,0.7560975609756098,0.0774474434795522,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.9,148,12,148,108,0.7297297297297297,0.08106147606749009,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.75,123,11,123,89,0.7235772357723578,0.08588794751807591,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.5,82,7,82,58,0.7073170731707317,0.07635792042647731,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,0.25,41,4,41,28,0.6829268292682927,0.08130342035509217,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1.0,1522,111,1522,1007,0.6616294349540078,0.06498224412874086,0.4335697909573926,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.9,1370,103,1370,918,0.67007299270073,0.06393908973543808,0.4410637667605232,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.75,1142,90,1142,761,0.6663747810858144,0.06327607334085979,0.45320478307808765,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.5,761,76,761,562,0.7385019710906702,0.08758324778873046,0.4770470659326522,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,0.25,381,52,381,334,0.8766404199475065,0.10969767624803652,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,1.0,1016,70,934,548,0.5867237687366167,0.07367167697624379,0.4397811530604221,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.9,915,67,836,465,0.55622009569378,0.07950355437598465,0.44355605372670126,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.75,762,61,693,393,0.5670995670995671,0.09218616806744724,0.4511806055675027,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.5,508,52,485,309,0.6371134020618556,0.1346000312564625,0.4739795105816639,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,0.25,254,32,250,181,0.724,0.18063701150297296,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,1.0,2647,189,0,0,nan,0.07668443395038409,0.4336193061079617,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.9,2383,172,0,0,nan,0.07438310085326619,0.4411076779977687,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.75,1986,151,0,0,nan,0.07475009315206445,0.45155532157826017,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.5,1324,125,0,0,nan,0.1053189719284995,0.47454158459780016,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,0.25,662,78,0,0,nan,0.1449495949144008,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,1.0,138,23,0,0,nan,0.20975053140096617,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,0.9,125,22,0,0,nan,0.218488648,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,0.75,104,21,0,0,nan,0.2410307419871795,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,0.5,69,15,0,0,nan,0.266838036231884,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,0.25,35,12,0,0,nan,0.32635766666666666,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,1.0,152,12,0,0,nan,0.12223709649122808,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,0.9,137,12,0,0,nan,0.12731054257907543,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,0.75,114,11,0,0,nan,0.1388400350877193,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,0.5,76,7,0,0,nan,0.12880032017543858,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,0.25,38,4,0,0,nan,0.15184821052631578,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,1.0,1411,95,0,0,nan,0.07293774462556107,0.4316589493097741,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.9,1270,87,0,0,nan,0.07131771469816273,0.4389458232617996,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.75,1059,75,0,0,nan,0.06757861520302172,0.45078536651334045,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.5,706,61,0,0,nan,0.09187642563739376,0.47338665200042057,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,0.25,353,38,0,0,nan,0.12694273371104817,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,1.0,946,59,0,0,nan,0.05554220613107822,0.4377205754930745,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.9,852,56,0,0,nan,0.05771896381064162,0.44126629299972486,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.75,710,50,0,0,nan,0.06507345586854459,0.44840299249183374,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.5,473,41,0,0,nan,0.09399237949260042,0.46985835544696875,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,0.25,237,24,0,0,nan,0.12221522222222221,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,1.0,2647,189,2457,2070,0.8424908424908425,0.06058139673844604,0.4336193061079617,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,0.9,2383,172,2210,1864,0.8434389140271493,0.05842863987970345,0.4411076779977687,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,0.75,1986,151,1834,1536,0.8375136314067612,0.05811893873783148,0.45155532157826017,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,0.5,1324,125,1199,1016,0.8473728106755629,0.08391059063444108,0.47454158459780016,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,0.25,662,78,584,515,0.8818493150684932,0.11968848564954682,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,1.0,138,23,115,112,0.9739130434782609,0.15095593719806763,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.9,125,22,103,101,0.9805825242718447,0.158860736,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.75,104,21,83,82,0.9879518072289156,0.183378375,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.5,69,15,54,54,1.0,0.19950483574879224,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,0.25,35,12,23,23,1.0,0.2762384285714285,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,1.0,152,12,140,122,0.8714285714285714,0.09991863596491227,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,0.9,137,12,125,107,0.856,0.10657556204379559,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,0.75,114,11,103,90,0.8737864077669902,0.11493697076023386,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,0.5,76,7,69,59,0.855072463768116,0.11151224561403503,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,0.25,38,4,34,29,0.8529411764705882,0.1418762105263157,0.36602540378443865,1.7320508075688772,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,1.0,1411,95,1316,1079,0.8199088145896657,0.05815958327427357,0.4316589493097741,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,0.9,1270,87,1183,973,0.8224852071005917,0.05599557769028871,0.4389458232617996,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,0.75,1059,75,984,803,0.8160569105691057,0.051606255587031795,0.45078536651334045,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,0.5,706,61,645,529,0.8201550387596899,0.07355140934844193,0.47338665200042057,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,0.25,353,38,315,279,0.8857142857142857,0.10138879508970723,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,1.0,946,59,886,757,0.8544018058690744,0.044689464235377015,0.4377205754930745,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.9,852,56,795,677,0.8515723270440252,0.04772632472613456,0.44126629299972486,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.75,710,50,659,550,0.834597875569044,0.055193711737089174,0.44840299249183374,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.5,473,41,432,364,0.8425925925925926,0.08007217019027481,0.46985835544696875,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,0.25,237,24,213,185,0.8685446009389671,0.10271576090014062,0.5,1.0,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,1.0,2647,189,2647,1838,0.6943709860219116,0.07790628469770534,0.4336193061079617,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,0.9,2383,172,2383,1649,0.6919848929920268,0.07634461461986614,0.4411076779977687,1.4655878183161186,prospective_supported_contrast_diagnostic
policy_contrast,voltage_window_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,0.75,1986,151,1986,1325,0.6671701913393756,0.07740471349969585,0.45155532157826017,1.4655878183161186,prospective_supported_contrast_diagnostic
